"","ECS"
"4749",6.29195277792974
"4750",5.6517684791506
"4751",3.50880392626517
"4752",3.65610406341049
"4753",3.58694269101657
"4754",5.18070143298114
"4755",1.98272082252908
"4756",3.23196082525884
"4757",4.19920481454323
"4758",2.91217049319718
"4759",2.38905792074155
"4760",2.49712249446512
"4761",5.07188573060778
"4762",2.12668748538146
"4763",6.71015489007411
"4764",3.97422863033038
"4765",4.25244877619161
"4766",2.78143844780284
"4767",5.86669969397676
"4768",5.63982807918651
"4769",3.93123929415702
"4770",2.40971457648537
"4771",4.87363673210942
"4772",1.66699927878381
"4773",2.39101924574803
"4774",6.32038180980899
"4775",2.26512390554743
"4776",5.17786794914115
"4777",2.67245743761783
"4778",2.8357250840502
"4779",3.31017548104934
"4780",2.90839005224887
"4781",2.42326316990201
"4782",3.751528491044
"4783",2.9895656084764
"4784",2.32661318387011
"4785",2.54484930769635
"4786",7.55352146362434
"4787",2.71182629916317
"4788",2.40874931270126
"4789",5.57623194802638
"4790",4.78487431806898
"4791",4.21431522957502
"4792",3.66894076960663
"4793",4.98126381260476
"4794",4.15031540523907
"4795",6.57699164181853
"4796",3.70796299199257
"4797",3.44703129166984
"4798",3.09452354336236
"4799",2.91689380967079
"4800",3.25173721059601
"4801",4.50399723223394
"4802",5.82164658268743
"4803",2.54614969111169
"4804",4.07660874829205
"4805",2.28084798894841
"4806",3.18405975789966
"4807",5.02210503185458
"4808",3.92154027677868
"4809",1.99578458631271
"4810",2.33764516660605
"4811",3.91668180770489
"4812",3.26913159800454
"4813",3.54589810896672
"4814",4.28842719481197
"4815",4.62712214437315
"4816",3.56621365440035
"4817",5.09450973947899
"4818",1.79169960619062
"4819",2.16989290170938
"4820",1.29362774175308
"4821",3.61990029987774
"4822",3.39589499695641
"4823",5.19242346437053
"4824",3.14863162287051
"4825",2.0807936416469
"4826",2.61604225486734
"4827",4.00521628709991
"4828",2.66727280959297
"4829",4.22147321210539
"4830",3.91945911745603
"4831",4.32836035087022
"4832",4.11855648365267
"4833",3.74866533917769
"4834",2.82330788770319
"4835",2.91596762314904
"4836",4.88898971279053
"4837",4.56356439087205
"4838",4.27463544846319
"4839",3.41891252570961
"4840",2.83273589067927
"4841",5.24530334517436
"4842",3.53085856676536
"4843",3.57527657431604
"4844",2.58069302904839
"4845",7.6086490701821
"4846",2.28589187162478
"4847",1.85490595391175
"4848",3.5930195852732
"4849",4.19194834471667
"4850",2.29747453562534
"4851",3.07788239331392
"4852",1.93450415441462
"4853",4.4316137572842
"4854",2.02375012170506
"4855",2.3759807997276
"4856",5.53722063166496
"4857",6.76074009251573
"4858",4.2704025668143
"4859",2.10475155558838
"4860",5.29449394020757
"4861",3.38392633314394
"4862",4.91653439179786
"4863",2.33181368753473
"4864",3.22654822170266
"4865",3.30498110067501
"4866",5.11687318589237
"4867",2.65843404105064
"4868",2.34505422125524
"4869",3.10465535029395
"4870",3.32915024942614
"4871",2.40293233590564
"4872",2.47125612357627
"4873",4.26531163062086
"4874",4.8132385271999
"4875",4.08705415015037
"4876",4.20470012391728
"4877",2.41972185925858
"4878",6.72734931001646
"4879",4.50297449552543
"4880",7.94262184996832
"4881",4.43309507218619
"4882",3.01535394363156
"4883",4.92257046501515
"4884",5.2285886683708
"4885",3.35561985769968
"4886",2.05249676506293
"4887",2.53337086056585
"4888",4.29159861537522
"4889",2.27932505477697
"4890",3.55742675934679
"4891",3.72867210231091
"4892",3.85392221329642
"4893",4.51636719783034
"4894",2.31959054171047
"4895",5.12530993408142
"4896",5.57799052249229
"4897",4.66838711039156
"4898",3.42850324105466
"4899",2.4243131584407
"4900",2.8964948825242
"4901",3.57661332516584
"4902",4.22494137388764
"4903",2.79351620420691
"4904",2.98133251315441
"4905",2.09619766986231
"4906",2.59846055885193
"4907",2.68020997139294
"4908",3.65413978143798
"4909",3.06182125305286
"4910",4.28547293307705
"4911",3.91941467840716
"4912",3.54187875105305
"4913",4.23521186928783
"4914",2.50914576698105
"4915",3.27767347152426
"4916",2.44582038063712
"4917",4.31336036275619
"4918",4.39885659567114
"4919",3.83707433048189
"4920",4.38676019194923
"4921",7.78663555508367
"4922",4.93363020408116
"4923",3.39194694845708
"4924",3.37597539405959
"4925",4.06515017978256
"4926",1.95274721820182
"4927",3.39646328387131
"4928",3.73632709403733
"4929",3.9541705314191
"4930",2.02782806621743
"4931",3.49992914612876
"4932",3.59952594644464
"4933",2.52655181225925
"4934",1.58434942331078
"4935",4.89520252725588
"4936",3.324134451958
"4937",4.92112073938372
"4938",4.61082225684851
"4939",5.33771829591617
"4940",4.01653808586279
"4941",6.19385764145933
"4942",2.82798440623237
"4943",6.75150896061956
"4944",2.84703545580576
"4945",1.85975247471742
"4946",3.63057478621026
"4947",5.8499226780849
"4948",2.72650820640229
"4949",4.58678436710861
"4950",5.19291760879948
"4951",3.18390547175759
"4952",2.2551023188066
"4953",2.0639556247645
"4954",4.29158730010924
"4955",2.4950670299334
"4956",2.48851949936348
"4957",1.62060245160609
"4958",1.70153096890152
"4959",4.56622308374254
"4960",4.98855667744496
"4961",3.16096902908008
"4962",3.52278915744501
"4963",2.33606210385391
"4964",4.21729138848955
"4965",2.55810028834707
"4966",3.8199595519763
"4967",4.92279490334746
"4968",6.0548702860638
"4969",2.64904585701406
"4970",4.23660158285257
"4971",3.66413018519381
"4972",2.7561076630518
"4973",4.21053237114511
"4974",2.45023077554264
"4975",4.74181187127495
"4976",4.14365193328809
"4977",2.10817005144129
"4978",4.65160198030978
"4979",6.43922277986326
"4980",3.3830922752427
"4981",2.89052983803893
"4982",3.34248101716172
"4983",3.049166808
"4984",3.76857246351212
"4985",2.10450491533966
"4986",4.28341752782588
"4987",2.5371985768074
"4988",5.89438446163356
"4989",5.66274262764177
"4990",4.25291456217133
"4991",1.93311282387821
"4992",4.43661735728747
"4993",4.05667299417198
"4994",2.30080288734933
"4995",6.02364800998353
"4996",4.1157161882358
"4997",2.40524065760922
"4998",1.34605480855219
"4999",4.38084122216012
"5000",4.41092567790253
